coding_interest,writing_interest,design_interest,law_interest,medical_interest,math_comfort,empathy,public_speaking,problem_solving,creativity,biology_interest,portfolio_preference,work_environment,subject_preference,top1,top2,top3
0,0,0,0,1,6,9,5,7,5,3,10,0,Arts,Neurologist,Web Developer,Animator
0,0,0,0,1,10,10,5,8,3,1,9,1,Arts,Neurologist,Cloud Engineer,Data Scientist
0,0,0,0,1,6,5,5,10,5,10,7,0,Arts,Neurologist,Radiologist,Business Analyst
0,0,0,0,1,4,7,7,4,9,8,2,0,Arts,Neurologist,Surgeon,Cardiologist
0,0,0,0,1,9,7,8,3,5,2,2,1,Science,Neurologist,Cloud Engineer,Judge
0,0,0,0,1,10,7,4,6,4,8,1,1,Science,Neurologist,AI Engineer,Physiotherapist
0,0,0,0,1,10,5,10,5,4,7,8,0,Science,Neurologist,Software Engineer,Accountant
0,0,0,0,1,7,7,6,7,7,9,8,0,Arts,Neurologist,Judge,Corporate Lawyer
0,0,0,0,1,3,3,6,3,10,2,5,1,Science,Neurologist,Web Developer,Content Writer
0,0,0,0,1,10,7,6,7,4,3,7,0,Science,Neurologist,Cloud Engineer,Lawyer
0,0,0,0,1,10,5,5,9,10,5,7,1,Science,Neurologist,Copywriter,Legal Advisor
0,0,0,0,1,5,3,7,9,10,2,1,1,Commerce,Neurologist,Judge,Legal Advisor
0,0,0,0,1,3,4,6,9,3,5,9,1,Arts,Neurologist,Surgeon,Product Designer
0,0,0,0,1,9,4,6,3,8,7,1,1,Arts,Neurologist,Marketing Manager,Entrepreneur
0,0,0,0,1,8,8,9,8,9,5,3,0,Science,Neurologist,Marketing Manager,AI Engineer
0,0,0,0,1,3,10,6,9,7,4,2,1,Commerce,Psychiatrist,Public Prosecutor,Dentist
0,0,0,0,1,7,9,9,5,6,3,6,0,Science,Psychiatrist,Software Engineer,Graphic Designer
0,0,0,0,1,4,6,8,6,6,6,10,1,Science,Psychiatrist,Content Writer,Cardiologist
0,0,0,0,1,7,8,9,9,9,4,1,0,Commerce,Psychiatrist,Animator,Cybersecurity Analyst
0,0,0,0,1,9,3,8,10,9,2,2,0,Commerce,Psychiatrist,Cardiologist,Content Writer
0,0,0,0,1,7,9,3,6,5,6,9,1,Science,Psychiatrist,Data Scientist,Legal Advisor
0,0,0,0,1,10,3,5,10,3,9,3,1,Commerce,Psychiatrist,Graphic Designer,Doctor
0,0,0,0,1,7,7,9,9,3,9,4,1,Arts,Psychiatrist,AI Engineer,Web Developer
0,0,0,0,1,8,10,3,5,8,9,7,0,Commerce,Psychiatrist,Manager,Business Analyst
0,0,0,0,1,9,6,3,5,10,9,1,0,Science,Psychiatrist,Physiotherapist,Content Writer
0,0,0,0,1,4,5,3,6,4,1,7,1,Commerce,Psychiatrist,Fashion Designer,Radiologist
0,0,0,0,1,6,10,5,6,5,3,7,0,Commerce,Psychiatrist,Cardiologist,Corporate Lawyer
0,0,0,0,1,10,6,3,10,10,7,10,0,Arts,Psychiatrist,Journalist,Cloud Engineer
0,0,0,0,1,5,10,3,7,9,7,5,0,Commerce,Psychiatrist,Content Writer,Web Developer
0,0,0,0,1,8,7,4,5,9,1,4,0,Commerce,Psychiatrist,Public Prosecutor,Content Writer
0,0,0,0,1,5,4,4,7,7,2,6,0,Science,Psychiatrist,Doctor,Dentist
0,0,0,0,1,8,6,3,4,8,9,7,1,Arts,Psychiatrist,Data Scientist,Product Designer
0,0,0,0,1,9,10,6,10,9,6,6,0,Commerce,Psychiatrist,Fashion Designer,Neurologist
0,0,0,0,1,6,5,4,10,9,9,5,1,Arts,Psychiatrist,Accountant,Public Prosecutor
0,0,0,0,1,3,5,6,3,5,2,3,0,Commerce,Psychiatrist,Web Developer,Business Analyst
0,0,0,0,1,6,10,10,4,3,1,3,1,Commerce,Psychiatrist,Editor,Lawyer
0,0,0,0,1,5,8,6,7,10,5,2,1,Arts,Psychiatrist,AI Engineer,Cloud Engineer
0,0,0,0,1,3,3,9,7,9,8,9,0,Science,Psychiatrist,Dentist,Manager
0,0,0,0,1,8,7,10,6,5,2,8,1,Science,Psychiatrist,UI/UX Designer,Business Analyst
0,0,0,0,1,5,3,5,9,6,8,4,0,Science,Psychiatrist,Entrepreneur,Product Designer
0,0,0,0,1,3,4,3,9,4,8,10,1,Science,Psychiatrist,Doctor,Animator
0,0,0,0,1,8,10,7,5,3,3,2,0,Science,Psychiatrist,Marketing Manager,Accountant
0,0,0,0,1,7,5,4,4,3,5,7,0,Arts,Psychiatrist,Neurologist,Software Engineer
0,0,0,0,1,6,7,3,5,6,7,9,0,Commerce,Psychiatrist,Web Developer,Accountant
0,0,0,0,1,8,10,7,7,10,1,7,1,Commerce,Psychiatrist,UI/UX Designer,Judge
0,0,0,0,1,5,6,8,5,6,6,5,0,Science,Psychiatrist,Doctor,Marketing Manager
0,0,0,0,1,3,9,6,10,4,1,10,0,Arts,Psychiatrist,Graphic Designer,Cardiologist
0,0,0,0,1,5,7,10,3,10,3,9,0,Commerce,Psychiatrist,Entrepreneur,Journalist
0,0,0,0,1,5,7,9,5,3,6,5,1,Commerce,Psychiatrist,Radiologist,Neurologist
0,0,0,0,1,9,10,10,10,8,9,9,1,Commerce,Psychiatrist,AI Engineer,Radiologist
0,0,0,0,1,9,9,10,5,4,3,9,1,Arts,Psychiatrist,Author,Cloud Engineer
0,0,0,0,1,7,10,8,4,5,5,7,1,Arts,Psychiatrist,Public Prosecutor,Radiologist
0,0,0,0,1,8,4,8,8,10,4,9,0,Commerce,Psychiatrist,Animator,Neurologist
0,0,0,0,1,7,9,5,5,3,4,6,0,Commerce,Psychiatrist,Content Writer,Corporate Lawyer
0,0,0,0,1,10,6,6,9,3,2,1,1,Commerce,Psychiatrist,Surgeon,Product Designer
0,0,0,0,1,4,4,3,7,8,3,1,1,Science,Psychiatrist,Cloud Engineer,Manager
0,0,0,0,1,4,9,9,3,10,3,6,1,Arts,Psychiatrist,Software Engineer,Web Developer
0,0,0,0,1,3,3,10,10,10,7,4,0,Science,Psychiatrist,Nurse,Accountant
0,0,0,0,1,5,5,9,4,7,6,3,1,Arts,Psychiatrist,Dentist,Animator
0,0,0,0,1,4,3,5,3,9,9,5,0,Commerce,Psychiatrist,Journalist,Copywriter
0,0,0,0,1,3,6,5,5,8,2,7,1,Commerce,Psychiatrist,Content Writer,Journalist
0,0,0,0,1,6,5,10,7,10,7,9,0,Science,Psychiatrist,Surgeon,Public Prosecutor
0,0,0,0,1,7,8,8,5,3,3,8,0,Arts,Psychiatrist,Cybersecurity Analyst,Cardiologist
0,0,0,0,1,5,6,5,9,4,10,5,1,Commerce,Psychiatrist,Psychiatrist,Accountant
0,0,0,0,1,7,8,9,3,5,7,8,1,Commerce,Psychiatrist,Graphic Designer,Animator
0,0,0,0,1,4,3,9,3,8,8,2,1,Arts,Psychiatrist,Product Designer,Cloud Engineer
0,0,0,0,1,9,10,5,8,8,8,8,0,Science,Psychiatrist,Web Developer,Cloud Engineer
0,0,0,0,1,4,9,3,3,8,7,4,0,Science,Psychiatrist,UI/UX Designer,Neurologist
0,0,0,0,1,4,4,4,5,9,5,4,1,Commerce,Psychiatrist,Radiologist,Journalist
0,0,0,0,1,5,6,8,8,6,3,1,1,Commerce,Psychiatrist,Surgeon,Author
0,0,0,0,1,3,3,9,9,9,8,8,1,Commerce,Psychiatrist,Cardiologist,Surgeon
0,0,0,0,1,9,5,9,6,4,5,2,0,Science,Psychiatrist,Copywriter,Doctor
0,0,0,0,1,5,6,10,6,4,6,7,0,Arts,Psychiatrist,Cybersecurity Analyst,Radiologist
0,0,0,0,1,6,3,10,6,7,3,8,1,Commerce,Psychiatrist,Graphic Designer,Corporate Lawyer
0,0,0,0,1,4,8,3,10,7,8,6,0,Science,Psychiatrist,Web Developer,Neurologist
0,0,0,0,1,8,7,8,6,4,3,2,0,Science,Dentist,Business Analyst,Dentist
0,0,0,0,1,9,7,4,7,5,6,6,0,Science,Dentist,Pharmacist,Product Designer
0,0,0,0,1,7,7,5,5,9,10,3,1,Arts,Dentist,Lawyer,Legal Advisor
0,0,0,0,1,8,7,3,7,5,3,6,1,Commerce,Dentist,Pharmacist,Doctor
0,0,0,0,1,7,9,9,8,4,2,1,0,Arts,Dentist,Manager,Judge
0,0,0,0,1,10,10,4,10,7,6,6,0,Science,Dentist,Cloud Engineer,Dentist
0,0,0,0,1,3,3,4,7,6,2,3,1,Science,Dentist,Product Designer,Lawyer
0,0,0,0,1,6,6,4,3,7,6,8,0,Science,Dentist,Legal Advisor,Radiologist
0,0,0,0,1,6,4,5,7,4,10,4,0,Arts,Dentist,Web Developer,Journalist
0,0,0,0,1,7,8,7,10,6,5,5,1,Arts,Dentist,Doctor,Public Prosecutor
0,0,0,0,1,6,7,7,5,6,7,2,0,Arts,Dentist,Cardiologist,Entrepreneur
0,0,0,0,1,3,4,3,6,7,5,1,0,Arts,Dentist,AI Engineer,Content Writer
0,0,0,0,1,5,9,9,8,10,5,7,0,Arts,Dentist,Doctor,Journalist
0,0,0,0,1,5,8,7,8,10,7,9,1,Arts,Dentist,Psychiatrist,Cardiologist
0,0,0,0,1,10,7,5,6,10,4,9,0,Science,Dentist,Entrepreneur,Dentist
0,0,0,0,1,9,9,4,5,10,2,9,1,Commerce,Dentist,Judge,Copywriter
0,0,0,0,1,6,4,9,5,3,2,9,1,Commerce,Dentist,Manager,Psychiatrist
0,0,0,0,1,5,4,8,9,7,6,4,1,Science,Dentist,Cybersecurity Analyst,Web Developer
0,0,0,0,1,7,9,9,7,10,8,3,1,Arts,Dentist,Legal Advisor,Radiologist
0,0,0,0,1,3,5,9,10,10,9,5,0,Arts,Dentist,Editor,Neurologist
0,0,0,0,1,4,4,4,10,4,3,6,0,Arts,Dentist,Web Developer,Public Prosecutor
0,0,0,0,1,3,3,4,7,8,7,6,0,Arts,Dentist,Dentist,Content Writer
0,0,0,0,1,5,8,5,7,8,3,7,0,Science,Dentist,Data Scientist,Product Designer
0,0,0,0,1,9,3,9,10,3,10,4,1,Arts,Dentist,Cloud Engineer,Marketing Manager
0,0,0,0,1,3,9,8,3,6,8,7,0,Arts,Dentist,Cybersecurity Analyst,Public Prosecutor
0,0,0,0,1,5,7,3,7,3,3,4,1,Arts,Dentist,Surgeon,Business Analyst
0,0,0,0,1,10,9,4,8,4,3,3,1,Commerce,Dentist,Cybersecurity Analyst,Radiologist
0,0,0,0,1,7,10,5,10,6,9,2,1,Commerce,Dentist,Product Designer,Copywriter
0,0,0,0,1,7,4,9,6,6,8,10,1,Commerce,Dentist,Cloud Engineer,Nurse
0,0,0,0,1,6,7,6,9,5,7,7,0,Arts,Dentist,Software Engineer,Cardiologist
0,0,0,0,1,6,8,6,9,4,1,10,1,Science,Dentist,Nurse,Graphic Designer
0,0,0,0,1,7,6,5,9,6,8,10,1,Commerce,Dentist,Radiologist,Cardiologist
0,0,0,0,1,8,3,6,8,4,1,10,0,Commerce,Dentist,Accountant,Legal Advisor
0,0,0,0,1,7,10,4,5,10,3,3,1,Arts,Dentist,Entrepreneur,Accountant
0,0,0,0,1,5,10,3,9,5,9,10,1,Science,Dentist,Legal Advisor,Pharmacist
0,0,0,0,1,5,9,10,9,10,9,5,1,Arts,Dentist,Cybersecurity Analyst,Accountant
0,0,0,0,1,8,3,3,9,9,10,5,1,Science,Dentist,Cardiologist,Lawyer
0,0,0,0,1,7,7,8,8,3,7,10,0,Arts,Dentist,Graphic Designer,Content Writer
0,0,0,0,1,9,5,4,5,10,3,9,1,Arts,Dentist,Judge,Doctor
0,0,0,0,1,3,5,4,8,6,4,10,0,Commerce,Dentist,Content Writer,UI/UX Designer
0,0,0,0,1,9,5,8,5,3,2,10,0,Arts,Dentist,Cybersecurity Analyst,Cloud Engineer
0,0,0,0,1,9,4,9,10,9,6,8,0,Arts,Dentist,Judge,Pharmacist
0,0,0,0,1,6,4,9,8,5,6,7,0,Commerce,Dentist,Data Scientist,Radiologist
0,0,0,0,1,7,7,4,3,8,5,6,0,Science,Dentist,Product Designer,Lawyer
0,0,0,0,1,5,9,7,6,8,10,9,0,Arts,Dentist,Surgeon,Physiotherapist
0,0,0,0,1,6,3,3,5,6,1,1,1,Commerce,Dentist,Doctor,AI Engineer
0,0,0,0,1,8,9,9,8,10,5,1,1,Arts,Dentist,Doctor,Corporate Lawyer
0,0,0,0,1,6,10,3,10,3,9,3,0,Science,Dentist,Corporate Lawyer,Software Engineer
0,0,0,0,1,8,8,10,10,9,2,10,1,Arts,Dentist,Doctor,Public Prosecutor
0,0,0,0,1,8,5,4,5,5,2,8,0,Science,Dentist,Author,Accountant
0,0,0,0,1,4,6,8,3,3,8,4,1,Arts,Dentist,Judge,Fashion Designer
0,0,0,0,1,10,4,8,10,9,4,7,0,Commerce,Dentist,Pharmacist,Product Designer
0,0,0,0,1,6,5,8,7,8,2,6,1,Commerce,Dentist,Neurologist,Cybersecurity Analyst
0,0,0,0,1,10,9,10,8,8,5,4,1,Science,Dentist,Manager,Lawyer
0,0,0,0,1,9,6,4,6,8,8,8,1,Commerce,Dentist,Physiotherapist,Nurse
0,0,0,0,1,10,6,8,5,7,6,10,0,Commerce,Dentist,Doctor,Radiologist
0,0,0,0,1,10,7,10,6,8,4,6,0,Commerce,Dentist,Manager,Legal Advisor
0,0,0,0,1,10,5,7,10,8,7,5,0,Arts,Dentist,Author,AI Engineer
0,0,0,0,1,7,6,3,7,8,3,5,0,Commerce,Dentist,Content Writer,Neurologist
0,0,0,0,1,5,6,7,4,3,10,6,1,Science,Dentist,Legal Advisor,Nurse
0,0,0,0,1,4,8,3,6,6,6,9,0,Commerce,Radiologist,Author,UI/UX Designer
0,0,0,0,1,5,4,3,4,6,2,4,0,Arts,Radiologist,Pharmacist,Manager
0,0,0,0,1,5,4,9,4,7,5,3,1,Commerce,Radiologist,Cloud Engineer,Pharmacist
0,0,0,0,1,3,10,5,10,6,9,9,1,Science,Radiologist,Marketing Manager,Copywriter
0,0,0,0,1,4,5,8,4,6,2,5,1,Science,Radiologist,Doctor,Dentist
0,0,0,0,1,6,9,7,5,5,6,3,1,Commerce,Radiologist,Software Engineer,Legal Advisor
0,0,0,0,1,5,4,6,9,8,5,8,1,Commerce,Radiologist,Journalist,Content Writer
0,0,0,0,1,10,8,8,6,4,6,10,0,Arts,Radiologist,Manager,Doctor
0,0,0,0,1,5,4,7,3,3,4,2,1,Science,Radiologist,Lawyer,Dentist
0,0,0,0,1,9,3,7,10,4,1,5,1,Commerce,Radiologist,Psychiatrist,UI/UX Designer
0,0,0,0,1,7,7,10,10,4,10,3,1,Science,Radiologist,Content Writer,Entrepreneur
0,0,0,0,1,9,3,7,10,6,5,10,1,Arts,Radiologist,Editor,Content Writer
0,0,0,0,1,5,8,4,6,5,6,6,0,Science,Radiologist,Doctor,Journalist
0,0,0,0,1,9,7,4,8,7,1,3,1,Commerce,Radiologist,Judge,UI/UX Designer
0,0,0,0,1,6,7,3,9,5,6,1,0,Arts,Radiologist,Doctor,Accountant
0,0,0,0,1,3,3,7,5,10,3,1,0,Commerce,Radiologist,Cloud Engineer,Content Writer
0,0,0,0,1,5,9,6,6,4,5,9,1,Commerce,Radiologist,Judge,Fashion Designer
0,0,0,0,1,10,5,9,3,6,2,7,1,Science,Radiologist,Doctor,Accountant
0,0,0,0,1,8,8,8,5,10,2,10,1,Commerce,Radiologist,Cardiologist,Author
0,0,0,0,1,4,3,3,9,7,2,5,1,Commerce,Radiologist,Judge,Journalist
0,0,0,0,1,6,9,8,6,4,3,7,0,Arts,Radiologist,UI/UX Designer,Software Engineer
0,0,0,0,1,8,10,5,3,9,3,5,0,Science,Radiologist,Cybersecurity Analyst,Fashion Designer
0,0,0,0,1,10,5,5,10,7,6,2,0,Arts,Radiologist,Graphic Designer,Nurse
0,0,0,0,1,6,9,10,10,3,6,2,1,Commerce,Radiologist,Lawyer,Editor
0,0,0,0,1,10,9,7,5,8,10,9,1,Commerce,Radiologist,Cloud Engineer,Accountant
0,0,0,0,1,10,8,6,10,9,6,3,1,Arts,Radiologist,Dentist,Fashion Designer
0,0,0,0,1,10,10,10,10,10,9,3,0,Arts,Radiologist,Public Prosecutor,Corporate Lawyer
0,0,0,0,1,9,6,10,9,4,8,1,0,Science,Radiologist,Cardiologist,Product Designer
0,0,0,0,1,3,4,5,9,8,1,8,1,Commerce,Radiologist,Pharmacist,Cardiologist
0,0,0,0,1,7,5,4,8,4,7,4,1,Commerce,Radiologist,Physiotherapist,Doctor
0,0,0,0,1,9,3,6,7,3,1,2,1,Commerce,Radiologist,Radiologist,Animator
0,0,0,0,1,5,10,8,5,9,4,3,1,Science,Radiologist,Neurologist,Judge
0,0,0,0,1,6,9,4,6,6,7,3,1,Science,Radiologist,Corporate Lawyer,Public Prosecutor
0,0,0,0,1,5,8,5,3,4,2,10,0,Arts,Radiologist,Legal Advisor,Copywriter
0,0,0,0,1,9,5,5,7,7,4,2,0,Arts,Radiologist,Author,Fashion Designer
0,0,0,0,1,4,8,4,8,6,5,4,1,Arts,Radiologist,Public Prosecutor,Software Engineer
0,0,0,0,1,7,10,8,5,7,9,3,0,Arts,Radiologist,Pharmacist,Cloud Engineer
0,0,0,0,1,5,10,10,10,3,4,1,0,Science,Radiologist,Manager,Physiotherapist
0,0,0,0,1,9,4,7,3,6,3,10,0,Commerce,Radiologist,UI/UX Designer,Physiotherapist
0,0,0,0,1,3,4,10,9,6,7,9,1,Science,Radiologist,Lawyer,UI/UX Designer
0,0,0,0,1,7,10,8,8,3,9,8,0,Arts,Radiologist,Cardiologist,Copywriter
0,0,0,0,1,6,3,5,8,4,5,9,1,Arts,Radiologist,Psychiatrist,Product Designer
0,0,0,0,1,4,9,6,4,9,1,2,1,Science,Radiologist,Cardiologist,UI/UX Designer
0,0,0,0,1,10,10,10,4,7,4,1,0,Arts,Radiologist,Surgeon,Dentist
0,0,0,0,1,6,7,4,8,6,4,9,0,Arts,Radiologist,Business Analyst,Marketing Manager
0,0,0,0,1,4,7,9,9,9,9,2,0,Science,Radiologist,Radiologist,Cybersecurity Analyst
0,0,0,0,1,4,6,8,6,7,6,3,1,Science,Radiologist,UI/UX Designer,Dentist
0,0,0,0,1,7,7,3,7,5,6,6,0,Arts,Radiologist,Cardiologist,Cloud Engineer
0,0,0,0,1,3,8,6,5,5,5,1,1,Arts,Radiologist,Fashion Designer,Psychiatrist
0,0,0,0,1,8,4,9,5,7,7,4,1,Arts,Radiologist,UI/UX Designer,Radiologist
0,0,0,0,1,3,7,3,6,10,1,2,0,Science,Radiologist,Pharmacist,Graphic Designer
0,0,0,0,1,4,4,3,7,8,5,2,1,Commerce,Radiologist,Corporate Lawyer,Journalist
0,0,0,0,1,10,4,10,9,4,6,5,0,Science,Radiologist,Web Developer,Psychiatrist
0,0,0,0,1,5,8,3,4,9,2,7,0,Commerce,Radiologist,Editor,Entrepreneur
0,0,0,0,1,6,10,6,8,4,8,1,1,Arts,Radiologist,Cardiologist,Journalist
0,0,0,0,1,10,5,5,3,9,1,9,1,Science,Radiologist,Psychiatrist,Neurologist
0,0,0,0,1,7,3,9,4,8,4,4,0,Commerce,Radiologist,Radiologist,Psychiatrist
0,0,0,0,1,4,4,3,6,9,5,1,0,Science,Radiologist,Doctor,Legal Advisor
0,0,0,0,1,7,8,9,3,6,4,9,1,Commerce,Radiologist,Nurse,Public Prosecutor
0,0,0,0,1,4,8,6,5,3,9,4,1,Science,Radiologist,Accountant,Psychiatrist
0,0,0,0,0,8,6,3,3,8,4,8,1,Commerce,Manager,Manager,Product Designer
0,0,0,0,0,9,7,8,3,7,5,5,0,Arts,Manager,Manager,Judge
0,0,0,0,0,6,8,5,5,6,10,7,1,Commerce,Manager,Business Analyst,Surgeon
0,0,0,0,0,7,6,10,9,4,10,4,1,Commerce,Manager,Cybersecurity Analyst,Data Scientist
0,0,0,0,0,8,4,9,9,7,1,5,0,Arts,Manager,Nurse,Surgeon
0,0,0,0,0,9,5,5,5,9,9,8,1,Arts,Manager,Business Analyst,Nurse
0,0,0,0,0,9,7,9,8,3,5,9,1,Commerce,Manager,Doctor,Psychiatrist
0,0,0,0,0,3,6,8,5,10,4,9,1,Science,Manager,Legal Advisor,Lawyer
0,0,0,0,0,4,10,9,7,7,7,10,0,Arts,Manager,Web Developer,Legal Advisor
0,0,0,0,0,5,6,3,6,4,7,5,1,Commerce,Manager,Editor,Doctor
0,0,0,0,0,10,9,6,7,8,1,9,0,Arts,Manager,Neurologist,UI/UX Designer
0,0,0,0,0,5,7,5,7,3,8,5,0,Arts,Manager,Nurse,Animator
0,0,0,0,0,5,10,8,7,9,8,8,1,Science,Manager,Manager,Radiologist
0,0,0,0,0,10,9,8,9,4,4,5,1,Arts,Manager,Data Scientist,Psychiatrist
0,0,0,0,0,6,4,7,9,7,6,10,1,Science,Manager,Manager,Corporate Lawyer
0,0,0,0,0,4,6,3,9,4,5,5,0,Commerce,Manager,Marketing Manager,Fashion Designer
0,0,0,0,0,8,9,7,6,8,5,10,0,Science,Manager,Journalist,Public Prosecutor
0,0,0,0,0,10,6,3,6,9,5,4,0,Arts,Manager,Radiologist,Judge
0,0,0,0,0,10,9,10,3,7,9,4,0,Arts,Manager,AI Engineer,Doctor
0,0,0,0,0,8,6,8,8,7,8,8,1,Commerce,Manager,Psychiatrist,Fashion Designer
0,0,0,0,0,10,7,3,6,3,2,3,1,Science,Manager,Physiotherapist,Software Engineer
0,0,0,0,0,6,4,7,3,7,3,2,1,Arts,Manager,Copywriter,Editor
0,0,0,0,0,4,7,3,6,10,10,4,1,Science,Manager,Lawyer,Legal Advisor
0,0,0,0,0,6,5,8,4,6,1,10,1,Science,Manager,Accountant,Product Designer
0,0,0,0,0,7,6,10,5,3,1,10,1,Commerce,Manager,Public Prosecutor,Product Designer
0,0,0,0,0,3,3,5,5,7,7,5,1,Science,Manager,Surgeon,Author
0,0,0,0,0,7,4,8,8,6,8,2,1,Arts,Manager,Journalist,Physiotherapist
0,0,0,0,0,7,8,8,3,8,8,2,1,Arts,Manager,Product Designer,Accountant
0,0,0,0,0,5,7,8,6,10,3,4,0,Commerce,Manager,Pharmacist,Doctor
0,0,0,0,0,6,7,7,6,6,2,4,0,Arts,Manager,Surgeon,AI Engineer
0,0,0,0,0,8,6,9,5,5,4,5,0,Arts,Manager,Business Analyst,Content Writer
0,0,0,0,0,7,7,9,9,3,9,3,1,Commerce,Manager,Doctor,Pharmacist
0,0,0,0,0,6,9,6,9,10,7,2,0,Science,Manager,Web Developer,Accountant
0,0,0,0,0,7,7,4,9,10,4,5,1,Arts,Manager,Graphic Designer,Public Prosecutor
0,0,0,0,0,7,3,9,3,9,7,4,1,Science,Manager,Judge,AI Engineer
0,0,0,0,0,6,7,4,7,7,5,8,1,Science,Manager,Data Scientist,Author
0,0,0,0,0,10,8,6,5,5,1,1,1,Arts,Manager,Surgeon,Legal Advisor
0,0,0,0,0,10,4,5,7,8,4,1,1,Science,Manager,Pharmacist,Entrepreneur
0,0,0,0,0,10,10,8,5,5,8,1,1,Arts,Manager,Fashion Designer,Cardiologist
0,0,0,0,0,9,3,3,6,9,1,2,1,Arts,Manager,Entrepreneur,Public Prosecutor
0,0,0,0,0,8,7,3,3,8,2,6,0,Arts,Manager,Editor,Doctor
0,0,0,0,0,9,3,5,4,6,9,5,1,Arts,Manager,Accountant,Lawyer
0,0,0,0,0,6,4,3,10,5,10,5,0,Science,Manager,Product Designer,Graphic Designer
0,0,0,0,0,6,6,9,8,4,8,6,1,Arts,Manager,Pharmacist,Content Writer
0,0,0,0,0,4,6,6,5,5,5,8,0,Arts,Manager,Cardiologist,Web Developer
0,0,0,0,0,5,10,7,10,6,1,4,1,Commerce,Manager,Corporate Lawyer,Surgeon
0,0,0,0,0,9,9,4,4,6,4,1,0,Commerce,Manager,Cardiologist,Neurologist
0,0,0,0,0,6,8,9,4,3,8,3,0,Commerce,Manager,Editor,Data Scientist
0,0,0,0,0,3,7,7,5,7,9,8,1,Arts,Manager,Cardiologist,Physiotherapist
0,0,0,0,0,8,7,6,8,9,2,7,0,Arts,Manager,Corporate Lawyer,Public Prosecutor
0,0,0,0,0,9,5,9,8,5,1,8,1,Arts,Manager,Marketing Manager,Judge
0,0,0,0,0,8,8,7,9,4,10,5,0,Arts,Manager,Author,Radiologist
0,0,0,0,0,10,9,6,8,6,9,1,1,Commerce,Manager,Manager,Author
0,0,0,0,0,7,3,6,4,10,2,9,0,Commerce,Manager,Manager,Content Writer
0,0,0,0,0,3,4,7,7,4,10,2,0,Commerce,Manager,Doctor,Legal Advisor
0,0,0,0,0,9,10,4,4,3,8,5,1,Arts,Manager,Public Prosecutor,Doctor
0,0,0,0,0,8,5,7,5,3,2,2,0,Science,Manager,Legal Advisor,Radiologist
0,0,0,0,0,6,9,7,3,8,7,2,1,Commerce,Manager,Graphic Designer,Cardiologist
0,0,0,0,0,3,7,10,3,8,2,6,1,Science,Manager,Dentist,Graphic Designer
0,0,0,0,0,5,9,8,4,9,9,8,0,Science,Manager,AI Engineer,Neurologist
0,0,0,0,0,8,3,8,5,9,2,3,0,Arts,Entrepreneur,Manager,AI Engineer
0,0,0,0,0,10,4,3,5,5,10,10,0,Commerce,Entrepreneur,Public Prosecutor,Cloud Engineer
0,0,0,0,0,5,10,3,6,8,3,10,1,Commerce,Entrepreneur,Lawyer,Accountant
0,0,0,0,0,8,7,9,9,5,1,7,1,Science,Entrepreneur,Journalist,Surgeon
0,0,0,0,0,8,9,9,3,8,8,1,0,Science,Entrepreneur,Graphic Designer,Doctor
0,0,0,0,0,5,5,5,4,5,10,3,1,Science,Entrepreneur,Physiotherapist,Marketing Manager
0,0,0,0,0,10,6,10,5,7,1,3,1,Commerce,Entrepreneur,Graphic Designer,UI/UX Designer
0,0,0,0,0,10,6,4,6,5,1,4,0,Commerce,Entrepreneur,Copywriter,Editor
0,0,0,0,0,8,7,10,5,9,3,7,1,Arts,Entrepreneur,Entrepreneur,Psychiatrist
0,0,0,0,0,3,9,7,9,7,7,2,0,Commerce,Entrepreneur,Cybersecurity Analyst,Product Designer
0,0,0,0,0,5,5,5,6,7,6,2,0,Science,Entrepreneur,Doctor,Pharmacist
0,0,0,0,0,7,4,10,3,4,1,10,1,Arts,Entrepreneur,Editor,Psychiatrist
0,0,0,0,0,4,10,8,6,4,9,6,1,Commerce,Entrepreneur,Radiologist,Neurologist
0,0,0,0,0,7,3,3,9,7,10,2,0,Arts,Entrepreneur,Lawyer,Content Writer
0,0,0,0,0,6,7,7,10,3,10,5,0,Commerce,Entrepreneur,Corporate Lawyer,Doctor
0,0,0,0,0,6,9,6,8,6,7,2,0,Science,Entrepreneur,Accountant,Judge
0,0,0,0,0,8,6,5,9,6,5,7,1,Arts,Entrepreneur,UI/UX Designer,Judge
0,0,0,0,0,6,4,9,8,10,6,6,0,Arts,Entrepreneur,Software Engineer,Radiologist
0,0,0,0,0,3,7,5,6,6,3,5,1,Science,Entrepreneur,Software Engineer,Judge
0,0,0,0,0,8,4,7,3,7,5,4,1,Commerce,Entrepreneur,Fashion Designer,AI Engineer
0,0,0,0,0,8,5,10,7,8,7,1,1,Commerce,Entrepreneur,Business Analyst,Accountant
0,0,0,0,0,10,3,9,9,7,7,8,0,Science,Entrepreneur,Author,Copywriter
0,0,0,0,0,4,9,10,9,3,8,10,1,Science,Entrepreneur,Graphic Designer,Lawyer
0,0,0,0,0,5,8,7,6,7,8,4,0,Commerce,Entrepreneur,Lawyer,Neurologist
0,0,0,0,0,7,6,9,5,8,1,8,0,Science,Entrepreneur,Doctor,Copywriter
0,0,0,0,0,8,4,4,6,5,9,4,1,Commerce,Entrepreneur,Accountant,Software Engineer
0,0,0,0,0,4,3,9,3,3,10,10,0,Arts,Entrepreneur,Manager,Copywriter
